,ID,Street_cat,House №,Metro_cat,Time to metro,District_cat,Photos count
685,274465759,79,12,28,17.0,6,13
686,272342209,83,13,28,5.0,6,11
687,256049566,83,13,28,5.0,6,17
688,275004833,80,7,28,20.0,6,12
689,274902766,83,19,28,2.0,6,34
690,274939418,73,12,28,31.0,6,13
691,274502607,78,29,28,11.0,6,15
692,274662896,82,32,28,7.0,6,19
693,272459007,84,26,33,10.0,8,15
694,274070213,84,37,33,3.0,8,39
695,274701020,85,23,34,8.0,6,16
696,273739128,85,23,31,10.0,6,15
697,274970726,86,30,35,5.0,6,10
698,274654881,87,14,28,10.0,6,16
699,274947757,88,35,36,4.0,6,13
700,274756932,89,51,37,10.0,6,9
701,274862024,90,12,38,15.0,6,14
702,274908330,91,4,36,15.0,6,19
703,274982000,92,15,39,15.0,6,12
704,274920583,93,24,40,5.0,6,15
705,244242439,94,24,41,11.0,6,38
706,274984347,95,11,42,10.0,6,10
707,274783492,96,29,38,8.0,6,10
708,274896242,97,18,43,8.0,6,11
709,274529904,98,18,44,15.0,7,12
710,274913314,99,45,39,12.0,6,11
711,274914800,100,6,34,10.0,6,13
712,274913723,90,39,38,4.0,6,14
713,269228419,101,2,45,9.0,6,23
714,274976287,102,2,34,10.0,6,9
715,274211693,85,5,34,5.0,6,13
716,274999892,103,0,46,7.0,6,19
717,274947262,94,22,41,7.0,6,9
718,274836009,104,25,47,20.0,5,16
719,273901630,85,23,31,5.0,6,8
720,274841726,82,18,28,10.0,6,9
721,274494814,105,4,40,2.0,6,9
722,269228779,101,2,45,9.0,6,25
723,272939731,106,21,48,20.0,1,17
724,267681831,107,1,33,9.0,8,13
725,274695903,94,22,41,5.0,6,11
726,274653719,108,15,49,7.0,6,18
727,274656000,109,46,38,9.0,6,12
728,274735370,110,5,39,2.0,6,13
729,274915231,111,7,50,8.0,6,21
730,274912087,98,16,44,9.0,7,20
731,274824984,89,41,35,7.0,6,12
732,274477603,104,25,51,15.0,6,29
733,274777422,82,18,28,5.0,6,16
734,274482586,105,4,40,2.0,6,22
735,274613183,101,2,45,5.0,6,32
736,274654338,84,37,33,2.0,8,22
737,275004063,112,6,52,6.0,6,49
738,271766986,106,21,48,14.0,1,13
739,274260490,113,16,53,4.0,5,12
740,273554844,114,51,54,5.0,6,22
741,274797842,115,17,40,5.0,6,9
742,273858243,115,17,40,8.0,6,12
743,274800852,116,29,55,100.0,6,12
744,241240283,117,8,39,25.0,6,15
745,274251220,118,2,37,20.0,6,8
746,274744915,119,5,39,25.0,6,11
747,273407340,115,17,40,8.0,6,32
748,274193531,120,10,40,10.0,6,11
749,271928631,112,15,52,3.0,6,23
750,274656437,105,4,40,1.0,6,12
751,274797672,115,17,40,8.0,6,9
752,274254166,84,37,33,0.0,8,22
753,271806965,121,1,48,11.0,1,18
754,274101944,122,23,44,14.0,7,20
755,274672381,123,4,33,2.0,8,37
756,273249136,124,3,40,16.0,6,22
757,272132444,125,5,48,25.0,1,23
758,274991437,126,16,41,20.0,6,13
759,270841677,127,5,35,35.0,6,24
760,274904007,128,34,55,10.0,6,12
761,274931757,113,114,46,12.0,6,10
762,274861999,129,49,39,100.0,6,20
763,274613719,130,55,42,14.0,6,18
764,274871911,131,3,49,5.0,6,10
765,274930681,114,39,54,2.0,6,10
766,274839938,132,34,41,3.0,6,25
767,273219306,124,9,40,43.0,6,8
768,272887071,113,168,56,105.0,8,8
769,274840002,133,5,52,55.0,6,13
770,274926693,134,19,57,8.0,6,11
771,274723870,135,10,58,100.0,5,27
772,267667607,129,53,39,110.0,6,21
773,274243989,85,23,34,14.0,6,22
774,272552435,128,23,55,25.0,6,12
775,274263315,110,12,39,6.0,6,13
776,274908320,90,12,38,15.0,6,15
777,274915081,89,33,35,7.0,6,19
778,274835743,119,5,58,24.0,5,18
779,273362199,136,10,59,10.0,1,22
780,274815837,136,19,40,18.0,6,14
781,274926523,137,12,46,3.0,6,2
782,274878012,113,160,60,3.0,6,18
783,263629586,108,23,49,6.0,6,22
784,274807335,85,23,45,11.0,6,11
785,274941609,104,25,61,40.0,5,21
786,274767939,113,143,60,4.0,6,21
787,274815848,90,12,55,15.0,6,19
788,274737991,90,12,38,18.0,6,12
789,274773556,113,16,62,10.0,6,15
790,272812387,104,25,61,2.0,5,29
791,274478205,138,4,46,10.0,6,29
792,274934515,90,41,38,4.0,6,20
793,274999488,105,4,40,2.0,6,12
794,274310404,112,15,52,11.0,6,11
795,274767925,139,64,40,12.0,6,19
796,273692453,120,10,48,20.0,1,25
797,274455786,113,9,40,105.0,6,8
798,274875875,140,11,62,13.0,6,17
799,264433431,102,2,34,11.0,6,21
800,273954716,121,1,63,14.0,7,17
801,272861730,84,26,33,35.0,8,14
802,198308636,122,23,64,15.0,7,30
803,274862052,101,2,45,10.0,6,16
804,272647511,106,21,48,15.0,1,19
805,274508749,107,1,65,11.0,6,10
806,273374047,111,1,50,15.0,6,10
807,273170845,102,2,34,10.0,6,14
808,273622779,113,141,37,8.0,6,14
809,274804937,101,2,45,8.0,6,6
810,274921358,141,9,34,5.0,6,11
811,274225256,113,168,56,7.0,8,19
812,274503805,90,41,38,5.0,6,17
813,274140790,119,3,39,35.0,6,13
814,274790741,102,2,34,10.0,6,12
815,274466101,82,14,28,15.0,6,17
816,274448690,113,141,37,10.0,6,11
817,274127252,98,22,44,15.0,7,12
818,261588580,89,41,35,10.0,6,5
819,272872508,142,8,37,15.0,6,14
820,274082037,143,4,50,4.0,6,12
821,179133898,144,22,43,11.0,6,9
822,274758363,145,26,39,6.0,6,20
823,274747600,101,2,45,9.0,6,8
824,274916191,95,33,42,3.0,6,10
825,271868770,118,1,37,1.0,6,32
826,273593109,113,141,37,7.0,6,9
827,268175205,111,1,50,15.0,6,15
828,274805118,133,7,52,2.0,6,12
829,274741265,134,27,57,7.0,6,17
830,274871857,137,2,46,9.0,6,10
831,268069890,113,72,50,13.0,6,15
832,274539411,146,13,48,10.0,1,24
833,273031350,108,21,50,8.0,6,16
834,274597317,115,17,40,8.0,6,8
835,273794711,147,4,28,7.0,6,0
836,260944548,148,8,40,12.0,6,19
837,274180335,149,4,34,5.0,6,0
838,271938050,115,17,40,8.0,6,20
839,274661422,150,9,42,15.0,6,8
840,275001891,91,8,36,10.0,6,1
841,273784412,142,9,58,12.0,5,8
842,273818592,91,9,36,10.0,6,20
843,274975912,151,13,42,7.0,6,6
844,274825706,91,3,36,15.0,6,18
845,274914190,152,5,42,14.0,6,9
846,257881176,132,17,41,6.0,6,6
847,274902643,153,9,41,11.0,6,14
848,274842290,154,41,43,3.0,6,16
849,274684750,155,2,37,6.0,6,15
850,271478613,91,10,36,5.0,6,8
851,262303465,156,5,35,50.0,6,18
852,274966075,157,22,36,3.0,6,13
853,274800559,158,16,39,11.0,6,20
854,274639440,159,29,35,19.0,6,17
855,274905066,151,4,51,11.0,6,17
856,274506859,89,41,35,10.0,6,13
857,197970501,127,2,48,100.0,1,28
858,254005019,89,52,35,17.0,6,19
859,198532917,89,64,37,18.0,6,42
860,215380312,82,22,28,11.0,6,4
861,216615729,92,11,39,22.0,6,10
862,274946454,114,11,55,3.0,6,14
863,274722525,151,33,42,3.0,6,13
864,262457308,156,21,66,40.0,2,18
865,261684684,83,50,28,10.0,6,8
866,274503854,160,82,43,20.0,6,18
867,274873781,89,27,35,8.0,6,8
868,165271954,161,8,55,10.0,6,15
869,257281094,144,38,55,12.0,6,26
870,274700371,104,11,51,20.0,6,12
871,235999763,113,141,60,4.0,6,15
872,273991452,115,12,40,8.0,6,36
873,274823839,162,36,39,75.0,6,26
874,253404238,113,65,62,35.0,6,7
875,268966172,99,45,39,12.0,6,15
876,274774625,113,143,60,3.0,6,35
877,274472905,163,35,28,5.0,6,12
878,167978411,164,2,35,2.0,6,11
879,274715759,89,11,67,9.0,6,16
880,274493104,118,14,37,15.0,6,20
881,269030492,92,1,68,15.0,5,14
882,273526197,160,148,55,20.0,6,29
883,273693292,165,18,35,18.0,6,20
1284,266304139,166,0,69,9.0,9,6
1285,274920642,166,0,69,7.0,9,28
1286,260814089,166,0,69,4.0,9,10
1287,256716257,166,0,69,4.0,9,13
1288,274663932,167,0,69,4.0,9,8
1289,250029318,166,0,69,9.0,9,6
1290,273422324,168,0,69,3.0,9,21
1291,150131561,166,0,69,1.0,9,19
1292,266421239,166,0,69,4.0,9,18
1293,274933911,168,0,70,5.0,9,20
1294,272506858,169,0,71,5.0,9,18
1295,271677796,170,0,69,11.0,9,8
1296,273793399,168,0,69,3.0,9,31
1297,268685672,169,0,69,7.0,9,20
1298,274982166,166,0,69,8.0,9,24
1299,274995996,168,0,70,15.0,9,11
1300,264363750,171,38,71,15.0,9,11
1301,274791627,166,0,69,5.0,9,9
1302,268564976,166,0,69,15.0,9,11
1303,274980474,172,0,72,15.0,2,18
1304,273910970,173,10,69,30.0,9,6
1305,273638888,171,38,71,16.0,9,6
1306,274739374,168,0,69,5.0,9,18
1307,274218633,168,0,70,8.0,9,17
1308,272907399,168,0,70,8.0,9,17
1309,274221369,174,0,71,9.0,9,6
1310,274976335,166,0,69,4.0,9,13
1311,274370974,168,0,70,10.0,9,13
1312,271930328,173,10,72,9.0,2,8
1313,274881621,166,0,69,1.0,9,12
1314,274877737,170,0,69,5.0,9,25
1315,252137540,171,38,71,15.0,9,17
1316,274815161,166,0,70,7.0,9,24
1317,273831858,166,0,69,6.0,9,11
1318,274857104,175,0,72,19.0,2,13
1319,273938400,166,0,69,5.0,9,11
1320,274874860,168,0,70,9.0,9,26
1321,274310193,169,0,69,9.0,9,17
1322,274111172,173,10,69,15.0,9,11
1323,274143472,173,0,69,50.0,9,13
1324,196159770,175,0,69,21.0,9,9
1325,273137080,174,0,71,7.0,9,8
1326,269086061,171,38,71,16.0,9,11
1327,274901075,168,0,71,7.0,9,10
1328,271937063,174,0,71,6.0,9,16
1329,274983332,176,0,69,10.0,9,0
1330,241445837,174,0,71,8.0,9,11
1331,274619261,171,38,71,18.0,9,16
1332,258300566,177,0,70,5.0,9,13
1333,274776198,177,0,70,3.0,9,17
1334,273893039,171,42,71,18.0,9,13
1335,274064072,166,0,69,8.0,9,28
1336,217166303,168,0,71,6.0,9,17
1337,274927026,174,0,71,7.0,9,10
1338,274193260,166,0,69,2.0,9,11
1339,274697049,169,0,71,10.0,9,16
1340,209475445,168,0,70,11.0,9,16
1341,274837794,171,42,71,18.0,9,10
1342,271096156,171,38,71,15.0,9,13
1343,190663060,166,0,71,6.0,9,18
1344,273530120,166,0,69,4.0,9,13
1345,272759842,168,0,71,4.0,9,7
1346,273649503,168,0,69,15.0,9,10
1347,271926612,177,0,70,2.0,9,10
1348,273689023,168,0,71,5.0,9,14
1349,272824800,168,0,69,5.0,9,20
1350,273309549,178,0,69,3.0,9,9
1351,273226934,168,0,70,8.0,9,3
1352,274250559,168,0,70,10.0,9,10
1353,273710880,168,0,70,9.0,9,7
1354,224627517,166,0,69,2.0,9,17
1355,274442022,172,0,69,15.0,9,1
1356,267438441,166,0,69,2.0,9,9
1357,274613857,166,0,69,1.0,9,23
1358,274902299,175,0,72,19.0,2,26
1359,225252446,171,42,71,30.0,9,14
1360,273948108,168,0,70,5.0,9,19
1361,274757663,172,0,69,15.0,9,11
1362,272631180,167,0,69,3.0,9,19
1363,272957815,166,0,69,3.0,9,22
1364,274984328,166,0,69,5.0,9,15
1365,274950071,178,0,69,3.0,9,11
1366,274836905,166,0,69,6.0,9,10
1367,274792009,169,0,69,11.0,9,16
1368,274424014,169,0,71,10.0,9,16
1369,258840431,174,0,69,11.0,9,28
1370,273628922,174,0,71,7.0,9,16
1371,274267996,168,0,71,4.0,9,14
1372,274101306,169,0,71,15.0,9,12
1373,274362908,168,0,71,5.0,9,15
1374,274646413,166,0,69,4.0,9,13
1375,273868888,169,0,71,10.0,9,25
1376,272914491,166,0,69,5.0,9,26
1377,274780208,168,0,70,6.0,9,22
1378,274499904,179,0,69,23.0,9,8
1379,264850513,168,0,70,7.0,9,44
1380,274058838,168,0,70,11.0,9,23
1381,274463536,168,0,70,8.0,9,31
1382,273591915,166,0,69,8.0,9,12
1383,270409627,169,0,71,9.0,9,11
1384,274047064,166,0,69,8.0,9,4
1385,274960530,166,0,69,8.0,9,9
1386,262472922,172,0,69,10.0,9,12
1387,274389340,166,0,71,1.0,9,10
1388,266752532,166,0,69,4.0,9,15
1389,273645455,168,0,71,5.0,9,38
1390,272442461,166,0,69,1.0,9,35
1391,273923842,168,0,71,4.0,9,9
1392,273580207,180,0,69,19.0,9,9
1393,205325932,169,25,69,15.0,9,25
1394,219475943,172,0,69,15.0,9,25
1395,274945029,168,0,69,8.0,9,26
1396,274932564,181,0,69,15.0,9,17
1397,274907175,175,0,72,19.0,2,15
1398,274646763,169,0,71,9.0,9,18
1399,274551043,170,0,69,10.0,9,25
1400,244640437,166,0,69,4.0,9,20
1401,274470109,169,0,69,9.0,9,23
1402,223281319,177,0,70,2.0,9,14
1403,274764300,167,0,69,3.0,9,12
1404,274621490,174,0,71,6.0,9,38
1405,269053084,168,0,70,6.0,9,14
1406,274376142,167,0,69,2.0,9,18
1407,274204057,168,0,71,2.0,9,37
1408,273816350,166,0,69,3.0,9,7
1409,274639738,169,0,71,7.0,9,21
1410,270217964,172,0,72,19.0,2,14
1411,265605188,182,0,69,20.0,9,21
1412,267912413,169,0,69,4.0,9,20
1413,274297207,168,0,70,10.0,9,6
1414,274377173,168,0,69,3.0,9,27
1415,267327943,169,0,71,7.0,9,19
1416,275001366,176,0,69,10.0,9,12
1417,274055925,175,0,69,16.0,9,9
1418,274990242,166,0,69,4.0,9,18
1419,274706448,166,0,69,8.0,9,4
1420,274455999,168,0,69,6.0,9,14
1421,274878156,171,42,71,16.0,9,18
1422,274734278,168,0,71,4.0,9,45
1423,273787045,166,0,69,6.0,9,39
1424,274832174,169,0,69,8.0,9,20
1425,274925457,172,0,69,15.0,9,17
1426,274894934,166,0,69,4.0,9,13
1427,220878150,166,0,71,15.0,9,18
1428,274838613,166,0,69,8.0,9,13
1429,274754445,166,0,69,9.0,9,7
1430,152621878,174,0,71,8.0,9,22
1431,274930849,169,0,71,8.0,9,11
1432,264844606,168,0,71,8.0,9,25
1433,274517166,169,33,69,12.0,9,8
1434,274105092,172,0,69,17.0,9,15
1435,274835978,176,0,69,15.0,9,18
1436,272815687,182,0,72,9.0,2,16
1437,273336952,166,0,70,8.0,9,16
1438,274683942,180,0,69,20.0,9,15
1439,260751829,166,0,71,4.0,9,8
1440,274964219,171,38,71,22.0,9,7
1441,274803945,168,0,71,3.0,9,9
1442,274809724,168,0,71,5.0,9,7
1443,274632589,171,38,71,18.0,9,17
1444,274594311,169,0,69,8.0,9,24
1445,272824453,169,0,69,10.0,9,12
1446,274336048,167,0,69,6.0,9,16
1447,274825803,166,0,69,1.0,9,6
1448,272968483,171,38,71,22.0,9,13
1449,274952365,166,0,69,5.0,9,22
1450,211923708,168,0,70,10.0,9,19
1451,274923176,169,0,69,8.0,9,18
1452,229694541,172,0,69,15.0,9,14
1453,274551347,168,0,70,13.0,9,17
1454,274283137,168,0,70,10.0,9,15
1455,273315034,168,0,69,4.0,9,11
1456,273894205,166,0,69,2.0,9,12
1457,273992125,170,0,69,11.0,9,33
1458,274473130,168,0,69,6.0,9,23
1459,274214538,168,0,71,5.0,9,15
1460,249938860,166,0,69,6.0,9,12
1461,275003435,168,0,71,6.0,9,16
1462,274539341,171,38,71,18.0,9,23
1463,273346613,166,0,69,6.0,9,12
1464,162124882,168,0,70,8.0,9,15
1465,272694549,168,0,70,10.0,9,13
1466,274940131,170,0,69,10.0,9,9
1467,274292195,166,0,70,7.0,9,14
1468,274820867,166,0,69,1.0,9,13
1469,274856245,166,0,70,8.0,9,10
1470,271308940,166,0,69,5.0,9,13
1471,262455754,168,6,70,5.0,9,24
1472,274976410,168,0,70,3.0,9,16
1473,258460008,168,0,70,8.0,9,22
1474,274896428,166,0,69,3.0,9,27
1475,274823630,171,42,71,18.0,9,10
1476,274536148,168,0,70,11.0,9,12
1477,274058442,166,0,69,7.0,9,10
1478,274290979,168,0,71,5.0,9,10
1479,274706181,168,0,70,11.0,9,17
1480,274601528,168,0,70,10.0,9,14
1481,273914929,166,0,69,10.0,9,20
1482,273869873,166,0,69,10.0,9,17
1483,269773592,168,0,71,6.0,9,16
1484,274684647,183,3,73,17.0,7,11
1485,274908335,184,80,74,20.0,7,17
1486,265212487,185,55,73,4.0,7,13
1487,274943190,184,80,75,15.0,5,7
1488,274709973,186,6,76,8.0,7,7
1489,274815845,187,56,73,8.0,7,18
1490,274815873,184,78,74,20.0,7,14
1491,274475919,184,76,74,20.0,7,7
1492,274862031,184,78,75,20.0,5,16
1493,274940464,188,6,73,4.0,7,24
1494,274490001,189,35,73,25.0,7,11
1495,274979113,184,80,75,18.0,5,8
1496,274723913,184,78,75,18.0,5,12
1497,274767958,184,78,75,15.0,5,14
1498,274877108,184,78,74,15.0,7,10
1499,274767954,184,78,75,18.0,5,14
1500,274785548,184,78,74,15.0,7,18
1501,274908344,184,78,74,20.0,7,16
1502,274908325,184,78,75,20.0,5,12
1503,274815894,184,78,75,20.0,5,16
1504,274908353,184,78,74,20.0,7,12
1505,274908352,184,78,75,18.0,5,20
1506,274985515,184,78,74,18.0,7,2
1507,274699670,184,78,74,15.0,7,5
1508,251434745,190,25,73,6.0,7,6
1509,273324501,184,78,74,15.0,7,7
1510,268231890,184,78,74,18.0,7,37
1511,273702623,191,22,77,9.0,5,18
1512,274945372,192,3,74,12.0,7,7
1513,274832566,193,14,73,15.0,7,9
1514,273361833,184,76,74,15.0,7,23
1515,274452957,184,113,77,9.0,5,9
1516,274811357,183,28,73,9.0,7,20
1517,273830895,184,78,74,15.0,7,10
1518,274950600,189,25,73,25.0,7,10
1519,187970585,187,48,73,8.0,7,9
1520,274325252,194,11,74,50.0,7,22
1521,274880007,186,6,76,10.0,7,7
1522,274879647,184,78,75,21.0,5,6
1523,274665476,195,8,76,10.0,7,15
1524,274890817,184,78,75,15.0,5,9
1525,274504745,184,78,74,15.0,7,29
1526,274679950,183,2,73,11.0,7,6
1527,274957031,184,80,75,16.0,5,16
1528,274957007,184,78,74,20.0,7,17
1529,263856736,185,46,73,1.0,7,18
1530,274635723,183,3,73,11.0,7,11
1531,274503925,184,80,74,20.0,7,10
1532,270080096,196,1,76,8.0,7,28
1533,274529058,183,3,73,12.0,7,12
1534,274729098,197,3,30,15.0,5,15
1535,273785060,192,31,73,10.0,7,10
1536,274753535,190,24,73,3.0,7,13
1537,274688010,192,1,74,10.0,7,23
1538,215009936,188,25,73,9.0,7,12
1539,272316414,185,21,73,15.0,7,20
1540,274724324,192,31,73,11.0,7,15
1541,274784479,192,3,74,12.0,7,20
1542,173189702,186,14,73,7.0,7,20
1543,274834082,184,80,74,21.0,7,7
1544,268321213,188,6,73,6.0,7,14
1545,274454000,184,113,77,9.0,5,7
1546,273907934,189,33,73,30.0,7,0
1547,274033503,186,1,76,9.0,7,16
1548,274798433,190,24,73,2.0,7,17
1549,274942030,184,76,75,20.0,5,13
1550,270487483,184,78,75,15.0,5,18
1551,274699717,187,58,73,9.0,7,14
1552,274303032,188,6,73,4.0,7,14
1553,274496889,188,6,73,4.0,7,17
1554,273850160,197,37,73,2.0,7,17
1555,273833280,183,3,73,12.0,7,8
1556,274944164,183,3,73,10.0,7,10
1557,192040938,191,26,76,11.0,7,10
1558,274826356,184,54,30,9.0,5,5
1559,274901517,197,53,73,2.0,7,9
1560,272657852,198,2,30,15.0,5,11
1561,258967411,194,17,78,45.0,2,5
1562,274851026,187,7,77,10.0,5,21
1563,274750255,189,45,73,30.0,7,18
1564,274890124,199,24,73,5.0,7,15
1565,272954210,199,11,73,10.0,7,12
1566,274377904,191,12,76,10.0,7,14
1567,274044309,184,113,30,12.0,5,8
1568,274833165,190,25,73,4.0,7,12
1569,259187693,200,33,76,10.0,7,5
1570,265707395,187,7,73,12.0,7,10
1571,274781319,184,109,76,15.0,7,9
1572,274967313,201,5,73,17.0,7,0
1573,274898399,184,80,74,16.0,7,9
1574,274737462,184,80,74,15.0,7,7
1575,274957017,184,78,74,15.0,7,15
1576,226864512,192,31,73,8.0,7,19
1577,274624172,202,1,73,20.0,7,16
1578,273645815,196,14,73,13.0,7,8
1579,208709405,201,5,73,19.0,7,16
1580,273336194,184,76,75,20.0,5,10
1581,273545841,188,23,73,10.0,7,16
1582,273657954,184,80,75,15.0,5,9
1583,269271476,185,33,73,9.0,7,6
1584,272475068,190,25,73,6.0,7,27
1585,274283468,184,80,79,17.0,7,11
1586,212045419,183,3,73,10.0,7,11
1587,274764654,186,1,76,7.0,7,6
1588,274663384,196,3,76,8.0,7,30
1589,274064453,184,78,74,17.0,7,8
1590,274599341,198,2,73,15.0,7,11
1591,274047057,184,80,74,16.0,7,6
1592,273627341,187,56,73,10.0,7,16
1593,268684501,203,3,73,40.0,7,11
1594,274957025,184,78,74,20.0,7,14
1595,274553458,184,76,74,20.0,7,27
1596,274524857,190,24,73,5.0,7,14
1597,274685661,184,80,79,15.0,7,7
1598,273869951,187,74,73,15.0,7,9
1599,274897021,196,1,76,7.0,7,15
1600,274799291,185,60,73,7.0,7,11
1601,272334988,184,80,75,18.0,5,19
1602,274451688,184,80,74,16.0,7,6
1603,274957045,184,80,75,18.0,5,19
1604,274782152,196,2,76,7.0,7,12
1605,274454827,184,76,74,19.0,7,8
1606,274970981,185,33,73,4.0,7,7
1607,274937128,183,3,73,17.0,7,17
1608,268509821,204,8,73,55.0,7,19
1609,273587121,184,76,74,20.0,7,10
1610,273555029,184,80,74,15.0,7,4
1611,273898963,184,61,76,14.0,7,10
1612,273612180,185,10,73,15.0,7,16
1613,274932922,184,78,74,15.0,7,15
1614,274308997,184,78,74,15.0,7,20
1615,272529409,184,78,74,15.0,7,22
1616,259536056,197,41,73,1.0,7,17
1617,272681306,201,15,76,18.0,7,14
1618,274880904,192,3,74,10.0,7,8
1619,274920719,184,78,74,21.0,7,10
1620,273471830,184,113,73,16.0,7,10
1621,272943694,192,3,74,11.0,7,13
1622,274957044,184,80,75,15.0,5,13
1623,274957043,184,80,75,15.0,5,15
1624,273141948,184,78,74,20.0,7,14
1625,274745364,188,17,73,10.0,7,20
1626,273321049,184,111,32,18.0,7,9
1627,274360511,184,78,74,18.0,7,12
1628,274481602,192,45,73,17.0,7,9
1629,268742141,185,51,73,3.0,7,10
1630,274662260,184,78,74,21.0,7,15
1631,262348518,194,3,73,30.0,7,20
1632,267498606,205,5,73,9.0,7,20
1633,273523329,184,78,75,21.0,5,11
1634,262734009,190,24,73,5.0,7,40
1635,267718058,197,37,73,2.0,7,11
1636,270599576,190,30,73,5.0,7,21
1637,274886910,184,78,74,15.0,7,16
1638,274442953,187,32,73,7.0,7,15
1639,274943337,184,80,74,15.0,7,11
1640,274332952,184,78,74,10.0,7,15
1641,264964381,184,78,75,21.0,5,15
1642,273136405,192,9,74,10.0,7,9
1643,274691205,201,3,77,11.0,5,0
1644,269708703,184,78,75,15.0,5,9
1645,266584581,184,78,74,20.0,7,11
1646,274972434,184,76,75,20.0,5,19
1647,274921167,188,25,73,8.0,7,16
1648,274533171,192,35,73,7.0,7,12
1649,271958692,188,6,73,4.0,7,19
1650,274424841,187,58,73,10.0,7,17
1651,274127726,184,78,74,20.0,7,23
1652,234043130,185,51,73,6.0,7,16
1653,273273531,185,57,73,5.0,7,9
1654,268859198,184,80,74,17.0,7,16
1655,273810474,185,60,73,9.0,7,18
1656,273900158,190,34,73,5.0,7,31
1657,273500849,197,41,73,0.0,7,15
1658,274577066,192,45,73,19.0,7,7
1659,273630370,190,25,73,3.0,7,18
1660,250902653,188,6,73,3.0,7,11
1661,273457565,197,37,73,2.0,7,22
1662,273187331,197,37,73,2.0,7,8
1663,274933605,196,42,74,10.0,7,8
1664,274439993,185,14,73,15.0,7,11
1665,245892892,199,25,74,10.0,7,5
1666,273388536,184,78,74,8.0,7,9
1667,262578078,203,3,73,50.0,7,16
1668,274897766,184,80,75,15.0,5,6
1669,274376478,201,16,73,14.0,7,15
1670,267918421,187,60,73,13.0,7,21
1671,274217696,197,18,73,3.0,7,5
1672,274904384,184,80,75,17.0,5,8
1673,274805048,183,3,73,17.0,7,16
1674,274980708,190,25,73,6.0,7,8
1675,274191056,188,13,73,7.0,7,17
1676,260995763,194,5,73,75.0,7,15
1677,210265717,196,6,76,13.0,7,19
1678,274478260,201,4,76,16.0,7,12
1679,254637133,196,21,73,14.0,7,9
1680,274447346,184,61,32,16.0,7,16
1681,274917513,188,6,73,4.0,7,9
1682,266279009,184,78,75,20.0,5,12
1683,274235912,184,76,74,15.0,7,8
1684,272424691,206,0,80,100.0,9,18
1685,274942364,206,0,14,100.0,4,6
1686,274549531,206,0,14,100.0,4,16
1687,255115491,206,0,14,100.0,4,28
1688,216497825,206,0,14,100.0,4,11
1689,274271871,206,0,14,100.0,4,19
1690,271735198,206,0,14,100.0,4,37
1691,257646145,206,0,81,0.0,4,14
1692,274685028,207,0,82,100.0,9,4
1693,273519090,206,0,14,100.0,4,5
1694,273620527,206,0,81,100.0,4,12
1695,270414553,206,0,81,100.0,4,12
1696,274926422,206,0,14,100.0,4,9
1697,273814873,206,0,14,60.0,4,20
1698,274908327,208,30,83,20.0,7,11
1699,273805546,209,96,83,5.0,7,41
1700,274575587,209,56,83,12.0,7,9
1701,274939158,209,56,83,5.0,7,10
1702,274573306,210,4,83,9.0,7,29
1703,218661596,211,97,83,10.0,7,8
1704,271679391,210,28,83,16.0,7,9
1705,272078309,210,28,84,13.0,7,14
1706,274778746,212,2,84,11.0,7,9
1707,195330574,212,28,85,16.0,7,8
1708,274982288,211,117,83,15.0,7,14
1709,274815322,211,44,83,10.0,7,19
1710,274246664,209,115,83,2.0,7,7
1711,274836039,213,32,83,5.0,7,9
1712,189384379,212,32,83,16.0,7,15
1713,274140997,209,111,83,2.0,7,21
1714,274549695,209,96,83,5.0,7,18
1715,273608911,212,32,85,12.0,7,10
1716,274441400,103,0,46,200.0,6,13
1717,274970133,209,97,83,10.0,7,8
1718,274102020,210,28,84,10.0,7,14
1719,274990340,210,28,84,10.0,7,23
1720,274894254,209,131,83,2.0,7,10
1721,269480341,209,132,83,14.0,7,14
1722,274775931,214,13,76,6.0,7,4
1723,274990336,209,128,83,12.0,7,7
1724,274345459,212,34,85,15.0,7,31
1725,274773909,209,130,83,10.0,7,7
1726,274774047,215,27,83,8.0,7,10
1727,274798578,209,91,83,10.0,7,33
1728,274948330,211,119,83,18.0,7,20
1729,274947112,216,14,83,9.0,7,8
1730,273980565,210,28,83,12.0,7,4
1731,274921159,210,28,84,12.0,7,5
1732,274763901,210,38,84,8.0,7,11
1733,266021349,217,9,83,17.0,7,12
1734,269025632,211,97,83,17.0,7,8
1735,274945968,210,28,84,13.0,7,23
1736,273584415,212,32,85,12.0,7,15
1737,274391820,209,64,83,6.0,7,14
1738,273967416,210,28,83,15.0,7,10
1739,273704193,211,67,83,6.0,7,17
1740,274892966,210,28,84,12.0,7,4
1741,274697586,211,51,83,6.0,7,7
1742,274528802,210,28,83,14.0,7,5
1743,274968911,211,109,83,13.0,7,17
1744,274550434,212,28,83,14.0,7,23
1745,207467243,208,38,83,20.0,7,11
1746,264044317,214,9,83,10.0,7,10
1747,221535394,214,7,83,10.0,7,10
1748,267728665,210,28,84,12.0,7,5
1749,274192571,216,6,83,7.0,7,8
1750,273966267,214,10,83,4.0,7,12
1751,271631834,213,28,83,10.0,7,12
1752,274950835,214,13,76,9.0,7,25
1753,274654317,210,16,83,10.0,7,15
1754,274438265,209,157,83,13.0,7,18
1755,274898497,208,26,85,18.0,7,16
1756,259683559,210,16,83,12.0,7,14
1757,270573717,209,143,83,6.0,7,14
1758,274925431,103,0,76,8.0,7,14
